,Bedrooms,Property Category,Price(Float),District,Source,Price_per_Bed,district_tier,District Tier
1574,3.0,Apartment,40000000.0,Wuse,Nigeria Property Centre,13333333.333333334,Luxury,Luxury
1575,3.0,Duplex,32000000.0,Jabi,Nigeria Property Centre,10666666.666666666,Luxury,Luxury
1576,4.0,Duplex,20000000.0,Katampe,Nigeria Property Centre,5000000.0,Luxury,Luxury
1577,3.0,Apartment,10000000.0,Katampe,Nigeria Property Centre,3333333.3333333335,Luxury,Luxury
1578,3.0,Apartment,8000000.0,Jahi,Nigeria Property Centre,2666666.6666666665,Mid-Range,Mid-Range
1579,3.0,Bungalow,4000000.0,Gwarinpa,Nigeria Property Centre,1333333.3333333333,Budget,Budget
1580,1.0,Apartment,3000000.0,Idu,Nigeria Property Centre,3000000.0,Budget,Budget
1581,3.0,Apartment,5000000.0,Life Camp,Nigeria Property Centre,1666666.6666666667,Budget,Budget
1582,4.0,Duplex,15000000.0,Gwarinpa,Nigeria Property Centre,3750000.0,Budget,Budget
1583,3.0,Apartment,8000000.0,Wuye,Nigeria Property Centre,2666666.6666666665,Luxury,Luxury
1584,3.0,Apartment,8500000.0,Jahi,Nigeria Property Centre,2833333.3333333335,Mid-Range,Mid-Range
1585,4.0,Duplex,30000000.0,Asokoro,Nigeria Property Centre,7500000.0,Luxury,Luxury
1586,3.0,Apartment,47423950.0,Maitama,Nigeria Property Centre,15807983.333333334,Luxury,Luxury
1587,4.0,Duplex,15000000.0,Gwarinpa,Nigeria Property Centre,3750000.0,Budget,Budget
1588,4.0,Duplex,25000000.0,Kado,Nigeria Property Centre,6250000.0,Mid-Range,Mid-Range
1589,5.0,Duplex,16000000.0,Jahi,Nigeria Property Centre,3200000.0,Mid-Range,Mid-Range
1590,3.0,Duplex,32000000.0,Jabi,Nigeria Property Centre,10666666.666666666,Luxury,Luxury
1591,3.0,Apartment,8500000.0,Kaura,Nigeria Property Centre,2833333.3333333335,Budget,Budget
1592,5.0,Duplex,18000000.0,Katampe,Nigeria Property Centre,3600000.0,Luxury,Luxury
1593,6.0,Duplex,20000000.0,Katampe,Nigeria Property Centre,3333333.3333333335,Luxury,Luxury
1594,6.0,Duplex,20000000.0,Katampe,Nigeria Property Centre,3333333.3333333335,Luxury,Luxury
1595,4.0,Duplex,15000000.0,Jabi,Nigeria Property Centre,3750000.0,Luxury,Luxury
1596,3.0,Duplex,5000000.0,Lugbe,Nigeria Property Centre,1666666.6666666667,Budget,Budget
1597,3.0,Apartment,8000000.0,Jahi,Nigeria Property Centre,2666666.6666666665,Mid-Range,Mid-Range
1598,6.0,Duplex,20000000.0,Katampe,Nigeria Property Centre,3333333.3333333335,Luxury,Luxury
1599,4.0,Duplex,30000000.0,Guzape,Nigeria Property Centre,7500000.0,Luxury,Luxury
1600,3.0,Apartment,25000000.0,Jahi,Nigeria Property Centre,8333333.333333333,Mid-Range,Mid-Range
1601,2.0,Apartment,9000000.0,Jahi,Nigeria Property Centre,4500000.0,Mid-Range,Mid-Range
1602,5.0,Duplex,50000000.0,Wuse,Nigeria Property Centre,10000000.0,Luxury,Luxury
1603,4.0,Duplex,12000000.0,Jabi,Nigeria Property Centre,3000000.0,Luxury,Luxury
1604,3.0,Apartment,10000000.0,Katampe,Nigeria Property Centre,3333333.3333333335,Luxury,Luxury
1605,5.0,Duplex,30000000.0,Asokoro,Nigeria Property Centre,6000000.0,Luxury,Luxury
1606,3.0,Apartment,6000000.0,Jabi,Nigeria Property Centre,2000000.0,Luxury,Luxury
1607,3.0,Duplex,32000000.0,Jabi,Nigeria Property Centre,10666666.666666666,Luxury,Luxury
1608,4.0,Duplex,23000000.0,Katampe,Nigeria Property Centre,5750000.0,Luxury,Luxury
1609,6.0,Duplex,20000000.0,Katampe,Nigeria Property Centre,3333333.3333333335,Luxury,Luxury
1610,2.0,Apartment,4000000.0,Apo,Nigeria Property Centre,2000000.0,Mid-Range,Mid-Range
1611,2.0,Apartment,4000000.0,Apo,Nigeria Property Centre,2000000.0,Mid-Range,Mid-Range
1612,4.0,Duplex,45000000.0,Maitama,Nigeria Property Centre,11250000.0,Luxury,Luxury
1613,4.0,Duplex,10000000.0,Lugbe,Nigeria Property Centre,2500000.0,Budget,Budget
1614,4.0,Duplex,25000000.0,Maitama,Nigeria Property Centre,6250000.0,Luxury,Luxury
1615,3.0,Apartment,5000000.0,Lugbe,Nigeria Property Centre,1666666.6666666667,Budget,Budget
1616,4.0,Duplex,10000000.0,Idu,Nigeria Property Centre,2500000.0,Budget,Budget
1618,2.0,Apartment,4000000.0,Kaura,Nigeria Property Centre,2000000.0,Budget,Budget
1619,1.0,Apartment,2500000.0,Kaura,Nigeria Property Centre,2500000.0,Budget,Budget
1620,5.0,Duplex,28000000.0,Asokoro,Nigeria Property Centre,5600000.0,Luxury,Luxury
1621,3.0,Apartment,6000000.0,Idu,Nigeria Property Centre,2000000.0,Budget,Budget
1622,4.0,Duplex,18000000.0,Utako,Nigeria Property Centre,4500000.0,Mid-Range,Mid-Range
1624,4.0,Duplex,15500000.0,Apo,Nigeria Property Centre,3875000.0,Mid-Range,Mid-Range
1625,3.0,Duplex,32000000.0,Jabi,Nigeria Property Centre,10666666.666666666,Luxury,Luxury
1626,3.0,Apartment,5000000.0,Apo,Nigeria Property Centre,1666666.6666666667,Mid-Range,Mid-Range
1627,3.0,Apartment,25000000.0,Jahi,Nigeria Property Centre,8333333.333333333,Mid-Range,Mid-Range
1628,4.0,Duplex,12000000.0,Durumi,Nigeria Property Centre,3000000.0,Budget,Budget
1629,4.0,Apartment,10000000.0,Wuye,Nigeria Property Centre,2500000.0,Luxury,Luxury
1630,1.0,Apartment,3000000.0,Gwarinpa,Nigeria Property Centre,3000000.0,Budget,Budget
1631,1.0,Bungalow,2500000.0,Life Camp,Nigeria Property Centre,2500000.0,Budget,Budget
1632,1.0,Apartment,3000000.0,Gwarinpa,Nigeria Property Centre,3000000.0,Budget,Budget
1633,1.0,Apartment,2500000.0,Life Camp,Nigeria Property Centre,2500000.0,Budget,Budget
1634,2.0,Apartment,3000000.0,Lugbe,Nigeria Property Centre,1500000.0,Budget,Budget
1635,4.0,Duplex,15500000.0,Apo,Nigeria Property Centre,3875000.0,Mid-Range,Mid-Range
1636,2.0,Apartment,7000000.0,Kaura,Nigeria Property Centre,3500000.0,Budget,Budget
1637,4.0,Duplex,7000000.0,Durumi,Nigeria Property Centre,1750000.0,Budget,Budget
1638,1.0,Bungalow,2000000.0,Gwarinpa,Nigeria Property Centre,2000000.0,Budget,Budget
1639,2.0,Apartment,3000000.0,Gwarinpa,Nigeria Property Centre,1500000.0,Budget,Budget
1640,1.0,Apartment,1200000.0,Lokogoma,Nigeria Property Centre,1200000.0,Budget,Budget
1641,3.0,Duplex,32000000.0,Jabi,Nigeria Property Centre,10666666.666666666,Luxury,Luxury
1642,4.0,Duplex,25000000.0,Garki,Nigeria Property Centre,6250000.0,Mid-Range,Mid-Range
1643,3.0,Apartment,8000000.0,Katampe,Nigeria Property Centre,2666666.6666666665,Luxury,Luxury
1644,5.0,Duplex,12000000.0,Gwarinpa,Nigeria Property Centre,2400000.0,Budget,Budget
1645,3.0,Apartment,6000000.0,Gwarinpa,Nigeria Property Centre,2000000.0,Budget,Budget
1646,2.0,Duplex,4000000.0,Apo,Nigeria Property Centre,2000000.0,Mid-Range,Mid-Range
1647,3.0,Bungalow,4500000.0,Lugbe,Nigeria Property Centre,1500000.0,Budget,Budget
1648,5.0,Duplex,15000000.0,Guzape,Nigeria Property Centre,3000000.0,Luxury,Luxury
1649,1.0,Apartment,2500000.0,Jabi,Nigeria Property Centre,2500000.0,Luxury,Luxury
1650,1.0,Apartment,4000000.0,Wuye,Nigeria Property Centre,4000000.0,Luxury,Luxury
1651,3.0,Apartment,4000000.0,Durumi,Nigeria Property Centre,1333333.3333333333,Budget,Budget
1652,3.0,Apartment,19000000.0,Maitama,Nigeria Property Centre,6333333.333333333,Luxury,Luxury
1653,4.0,Duplex,13000000.0,Jahi,Nigeria Property Centre,3250000.0,Mid-Range,Mid-Range
1654,4.0,Duplex,15000000.0,Mabushi,Nigeria Property Centre,3750000.0,Luxury,Luxury
1655,4.0,Duplex,20000000.0,Wuse,Nigeria Property Centre,5000000.0,Luxury,Luxury
1656,1.0,Apartment,5000000.0,Apo,Nigeria Property Centre,5000000.0,Mid-Range,Mid-Range
1657,3.0,Duplex,32000000.0,Jabi,Nigeria Property Centre,10666666.666666666,Luxury,Luxury
1658,3.0,Apartment,5000000.0,Wuse,Nigeria Property Centre,1666666.6666666667,Luxury,Luxury
1659,2.0,Apartment,5000000.0,Garki,Nigeria Property Centre,2500000.0,Mid-Range,Mid-Range
1660,4.0,Duplex,15000000.0,Katampe,Nigeria Property Centre,3750000.0,Luxury,Luxury
1661,4.0,Duplex,12000000.0,Katampe,Nigeria Property Centre,3000000.0,Luxury,Luxury
1662,4.0,Apartment,12000000.0,Mabushi,Nigeria Property Centre,3000000.0,Luxury,Luxury
1663,3.0,Duplex,10000000.0,Apo,Nigeria Property Centre,3333333.3333333335,Mid-Range,Mid-Range
1664,2.0,Apartment,4000000.0,Idu,Nigeria Property Centre,2000000.0,Budget,Budget
1665,4.0,Duplex,13000000.0,Gwarinpa,Nigeria Property Centre,3250000.0,Budget,Budget
1666,3.0,Apartment,8000000.0,Guzape,Nigeria Property Centre,2666666.6666666665,Luxury,Luxury
1667,4.0,Duplex,20000000.0,Katampe,Nigeria Property Centre,5000000.0,Luxury,Luxury
1668,2.0,Apartment,5000000.0,Life Camp,Nigeria Property Centre,2500000.0,Budget,Budget
1669,3.0,Apartment,4500000.0,Life Camp,Nigeria Property Centre,1500000.0,Budget,Budget
1670,4.0,Duplex,15000000.0,Wuye,Nigeria Property Centre,3750000.0,Luxury,Luxury
1671,5.0,Duplex,15000000.0,Gwarinpa,Nigeria Property Centre,3000000.0,Budget,Budget
1672,2.0,Duplex,10000000.0,Guzape,Nigeria Property Centre,5000000.0,Luxury,Luxury
1673,5.0,Duplex,10000000.0,Apo,Nigeria Property Centre,2000000.0,Mid-Range,Mid-Range
1674,3.0,Apartment,8000000.0,Jahi,Nigeria Property Centre,2666666.6666666665,Mid-Range,Mid-Range
1675,3.0,Duplex,32000000.0,Jabi,Nigeria Property Centre,10666666.666666666,Luxury,Luxury
1676,4.0,Apartment,12000000.0,Mabushi,Nigeria Property Centre,3000000.0,Luxury,Luxury
1677,3.0,Bungalow,10000000.0,Maitama,Nigeria Property Centre,3333333.3333333335,Luxury,Luxury
1678,4.0,Duplex,12000000.0,Durumi,Nigeria Property Centre,3000000.0,Budget,Budget
1679,4.0,Duplex,20000000.0,Life Camp,Nigeria Property Centre,5000000.0,Budget,Budget
1680,1.0,Apartment,1500000.0,Lugbe,Nigeria Property Centre,1500000.0,Budget,Budget
1681,4.0,Duplex,15000000.0,Life Camp,Nigeria Property Centre,3750000.0,Budget,Budget
1682,3.0,Apartment,6500000.0,Life Camp,Nigeria Property Centre,2166666.6666666665,Budget,Budget
1684,1.0,Apartment,2500000.0,Gwarinpa,Nigeria Property Centre,2500000.0,Budget,Budget
1685,1.0,Apartment,1800000.0,Gwarinpa,Nigeria Property Centre,1800000.0,Budget,Budget
1686,4.0,Duplex,9000000.0,Jabi,Nigeria Property Centre,2250000.0,Luxury,Luxury
1687,3.0,Apartment,4500000.0,Life Camp,Nigeria Property Centre,1500000.0,Budget,Budget
1688,3.0,Apartment,6500000.0,Durumi,Nigeria Property Centre,2166666.6666666665,Budget,Budget
1689,4.0,Duplex,12000000.0,Mabushi,Nigeria Property Centre,3000000.0,Luxury,Luxury
1690,5.0,Duplex,25000000.0,Jabi,Nigeria Property Centre,5000000.0,Luxury,Luxury
1691,5.0,Duplex,30000000.0,Wuye,Nigeria Property Centre,6000000.0,Luxury,Luxury
1692,3.0,Duplex,32000000.0,Jabi,Nigeria Property Centre,10666666.666666666,Luxury,Luxury
1694,5.0,Duplex,50000000.0,Maitama,Nigeria Property Centre,10000000.0,Luxury,Luxury
1695,4.0,Bungalow,8500000.0,Gwarinpa,Nigeria Property Centre,2125000.0,Budget,Budget
1696,2.0,Apartment,4500000.0,Jahi,Nigeria Property Centre,2250000.0,Mid-Range,Mid-Range
1697,2.0,Apartment,6000000.0,Jahi,Nigeria Property Centre,3000000.0,Mid-Range,Mid-Range
1698,4.0,Duplex,15000000.0,Jahi,Nigeria Property Centre,3750000.0,Mid-Range,Mid-Range
1699,4.0,Duplex,10000000.0,Gwarinpa,Nigeria Property Centre,2500000.0,Budget,Budget
1700,4.0,Duplex,35000000.0,Wuye,Nigeria Property Centre,8750000.0,Luxury,Luxury
1701,4.0,Duplex,15000000.0,Wuye,Nigeria Property Centre,3750000.0,Luxury,Luxury
1702,3.0,Apartment,11500000.0,Jahi,Nigeria Property Centre,3833333.3333333335,Mid-Range,Mid-Range
1703,2.0,Apartment,5000000.0,Gwarinpa,Nigeria Property Centre,2500000.0,Budget,Budget
1704,1.0,Apartment,2000000.0,Life Camp,Nigeria Property Centre,2000000.0,Budget,Budget
1705,4.0,Duplex,25000000.0,Life Camp,Nigeria Property Centre,6250000.0,Budget,Budget
1706,4.0,Duplex,18000000.0,Guzape,Nigeria Property Centre,4500000.0,Luxury,Luxury
1708,4.0,Apartment,8500000.0,Jabi,Nigeria Property Centre,2125000.0,Luxury,Luxury
1709,4.0,Duplex,16000000.0,Guzape,Nigeria Property Centre,4000000.0,Luxury,Luxury
1710,4.0,Duplex,25000000.0,Kado,Nigeria Property Centre,6250000.0,Mid-Range,Mid-Range
1711,3.0,Duplex,32000000.0,Jabi,Nigeria Property Centre,10666666.666666666,Luxury,Luxury
1712,2.0,Apartment,4000000.0,Garki,Nigeria Property Centre,2000000.0,Mid-Range,Mid-Range
1713,2.0,Apartment,12000000.0,Katampe,Nigeria Property Centre,6000000.0,Luxury,Luxury
1714,2.0,Apartment,4000000.0,Katampe,Nigeria Property Centre,2000000.0,Luxury,Luxury
1715,4.0,Duplex,13000000.0,Life Camp,Nigeria Property Centre,3250000.0,Budget,Budget
1716,2.0,Apartment,13000000.0,Jahi,Nigeria Property Centre,6500000.0,Mid-Range,Mid-Range
1717,4.0,Duplex,13000000.0,Asokoro,Nigeria Property Centre,3250000.0,Luxury,Luxury
1718,4.0,Duplex,8000000.0,Life Camp,Nigeria Property Centre,2000000.0,Budget,Budget
1719,1.0,Apartment,1500000.0,Apo,Nigeria Property Centre,1500000.0,Mid-Range,Mid-Range
1720,6.0,Duplex,40000000.0,Jabi,Nigeria Property Centre,6666666.666666667,Luxury,Luxury
1721,5.0,Duplex,30000000.0,Jabi,Nigeria Property Centre,6000000.0,Luxury,Luxury
1722,1.0,Apartment,3000000.0,Wuse,Nigeria Property Centre,3000000.0,Luxury,Luxury
1723,3.0,Apartment,30000000.0,Maitama,Nigeria Property Centre,10000000.0,Luxury,Luxury
1724,4.0,Bungalow,8500000.0,Gwarinpa,Nigeria Property Centre,2125000.0,Budget,Budget
1725,3.0,Duplex,32000000.0,Jabi,Nigeria Property Centre,10666666.666666666,Luxury,Luxury
1726,3.0,Apartment,5000000.0,Durumi,Nigeria Property Centre,1666666.6666666667,Budget,Budget
1728,4.0,Duplex,15000000.0,Mabushi,Nigeria Property Centre,3750000.0,Luxury,Luxury
1729,3.0,Bungalow,17000000.0,Jahi,Nigeria Property Centre,5666666.666666667,Mid-Range,Mid-Range
1730,4.0,Duplex,25000000.0,Maitama,Nigeria Property Centre,6250000.0,Luxury,Luxury
1731,3.0,Apartment,10000000.0,Guzape,Nigeria Property Centre,3333333.3333333335,Luxury,Luxury
1732,3.0,Duplex,8500000.0,Kabusa,Nigeria Property Centre,2833333.3333333335,Budget,Budget
1733,5.0,Duplex,40000000.0,Guzape,Nigeria Property Centre,8000000.0,Luxury,Luxury
1735,4.0,Duplex,12000000.0,Guzape,Nigeria Property Centre,3000000.0,Luxury,Luxury
1736,3.0,Apartment,10800000.0,Gwarinpa,Nigeria Property Centre,3600000.0,Budget,Budget
1737,2.0,Apartment,9000000.0,Gwarinpa,Nigeria Property Centre,4500000.0,Budget,Budget
1738,1.0,Apartment,7200000.0,Gwarinpa,Nigeria Property Centre,7200000.0,Budget,Budget
1739,1.0,Apartment,3500000.0,Utako,Nigeria Property Centre,3500000.0,Mid-Range,Mid-Range
1740,3.0,Duplex,32000000.0,Jabi,Nigeria Property Centre,10666666.666666666,Luxury,Luxury
1741,3.0,Apartment,6000000.0,Kaura,Nigeria Property Centre,2000000.0,Budget,Budget
1742,2.0,Apartment,7000000.0,Katampe,Nigeria Property Centre,3500000.0,Luxury,Luxury
1743,4.0,Duplex,12000000.0,Durumi,Nigeria Property Centre,3000000.0,Budget,Budget
1744,3.0,Apartment,18000000.0,Jabi,Nigeria Property Centre,6000000.0,Luxury,Luxury
1745,2.0,Apartment,4000000.0,Idu,Nigeria Property Centre,2000000.0,Budget,Budget
1746,2.0,Apartment,3000000.0,Lugbe,Nigeria Property Centre,1500000.0,Budget,Budget
1747,3.0,Apartment,8000000.0,Mabushi,Nigeria Property Centre,2666666.6666666665,Luxury,Luxury
1748,3.0,Apartment,5000000.0,Durumi,Nigeria Property Centre,1666666.6666666667,Budget,Budget
1749,3.0,Apartment,8000000.0,Mabushi,Nigeria Property Centre,2666666.6666666665,Luxury,Luxury
1750,3.0,Apartment,12000000.0,Lugbe,Nigeria Property Centre,4000000.0,Budget,Budget
1751,1.0,Apartment,11000000.0,Jahi,Nigeria Property Centre,11000000.0,Mid-Range,Mid-Range
1752,3.0,Apartment,7000000.0,Life Camp,Nigeria Property Centre,2333333.3333333335,Budget,Budget
1753,3.0,Duplex,32000000.0,Jabi,Nigeria Property Centre,10666666.666666666,Luxury,Luxury
1754,5.0,Duplex,30000000.0,Katampe,Nigeria Property Centre,6000000.0,Luxury,Luxury
1755,2.0,Apartment,4000000.0,Gwarinpa,Nigeria Property Centre,2000000.0,Budget,Budget
1756,3.0,Apartment,6500000.0,Wuye,Nigeria Property Centre,2166666.6666666665,Luxury,Luxury
1757,3.0,Apartment,10000000.0,Wuse,Nigeria Property Centre,3333333.3333333335,Luxury,Luxury
1758,3.0,Apartment,8000000.0,Utako,Nigeria Property Centre,2666666.6666666665,Mid-Range,Mid-Range
1759,1.0,Apartment,14000000.0,Maitama,Nigeria Property Centre,14000000.0,Luxury,Luxury
1760,3.0,Apartment,8000000.0,Jahi,Nigeria Property Centre,2666666.6666666665,Mid-Range,Mid-Range
1761,3.0,Apartment,9000000.0,Jahi,Nigeria Property Centre,3000000.0,Mid-Range,Mid-Range
1762,3.0,Apartment,9000000.0,Jahi,Nigeria Property Centre,3000000.0,Mid-Range,Mid-Range
1763,3.0,Apartment,9000000.0,Jahi,Nigeria Property Centre,3000000.0,Mid-Range,Mid-Range
1764,1.0,Apartment,1500000.0,Lugbe,Nigeria Property Centre,1500000.0,Budget,Budget
1765,5.0,Duplex,25000000.0,Apo,Nigeria Property Centre,5000000.0,Mid-Range,Mid-Range
1766,4.0,Duplex,15000000.0,Mabushi,Nigeria Property Centre,3750000.0,Luxury,Luxury
1767,4.0,Duplex,11000000.0,Apo,Nigeria Property Centre,2750000.0,Mid-Range,Mid-Range
1768,4.0,Duplex,4500000.0,Lugbe,Nigeria Property Centre,1125000.0,Budget,Budget
1769,3.0,Apartment,5000000.0,Durumi,Nigeria Property Centre,1666666.6666666667,Budget,Budget
1770,4.0,Duplex,8000000.0,Life Camp,Nigeria Property Centre,2000000.0,Budget,Budget
1771,3.0,Duplex,32000000.0,Jabi,Nigeria Property Centre,10666666.666666666,Luxury,Luxury
1772,3.0,Apartment,7000000.0,Garki,Nigeria Property Centre,2333333.3333333335,Mid-Range,Mid-Range
1773,4.0,Duplex,25000000.0,Katampe,Nigeria Property Centre,6250000.0,Luxury,Luxury
1776,4.0,Duplex,25000000.0,Maitama,Nigeria Property Centre,6250000.0,Luxury,Luxury
1777,2.0,Apartment,4500000.0,Jahi,Nigeria Property Centre,2250000.0,Mid-Range,Mid-Range
1779,2.0,Apartment,4000000.0,Lugbe,Nigeria Property Centre,2000000.0,Budget,Budget
1780,4.0,Duplex,8500000.0,Kaura,Nigeria Property Centre,2125000.0,Budget,Budget
1781,2.0,Apartment,5500000.0,Idu,Nigeria Property Centre,2750000.0,Budget,Budget
1782,4.0,Duplex,15000000.0,Jabi,Nigeria Property Centre,3750000.0,Luxury,Luxury
1783,5.0,Duplex,28000000.0,Guzape,Nigeria Property Centre,5600000.0,Luxury,Luxury
1784,4.0,Duplex,15000000.0,Guzape,Nigeria Property Centre,3750000.0,Luxury,Luxury
1785,4.0,Duplex,4500000.0,Lugbe,Nigeria Property Centre,1125000.0,Budget,Budget
1786,3.0,Apartment,9000000.0,Durumi,Nigeria Property Centre,3000000.0,Budget,Budget
1787,3.0,Apartment,19000000.0,Maitama,Nigeria Property Centre,6333333.333333333,Luxury,Luxury
1788,4.0,Duplex,15000000.0,Mabushi,Nigeria Property Centre,3750000.0,Luxury,Luxury
1789,3.0,Bungalow,15000000.0,Maitama,Nigeria Property Centre,5000000.0,Luxury,Luxury
1790,3.0,Duplex,32000000.0,Jabi,Nigeria Property Centre,10666666.666666666,Luxury,Luxury
1791,4.0,Duplex,25000000.0,Katampe,Nigeria Property Centre,6250000.0,Luxury,Luxury
1792,6.0,Duplex,35000000.0,Katampe,Nigeria Property Centre,5833333.333333333,Luxury,Luxury
1793,6.0,Duplex,35000000.0,Katampe,Nigeria Property Centre,5833333.333333333,Luxury,Luxury
1794,4.0,Duplex,15000000.0,Durumi,Nigeria Property Centre,3750000.0,Budget,Budget
1795,4.0,Duplex,15000000.0,Mabushi,Nigeria Property Centre,3750000.0,Luxury,Luxury
1796,3.0,Duplex,30000000.0,Maitama,Nigeria Property Centre,10000000.0,Luxury,Luxury
1797,3.0,Apartment,11000000.0,Utako,Nigeria Property Centre,3666666.6666666665,Mid-Range,Mid-Range
1798,2.0,Apartment,6000000.0,Lugbe,Nigeria Property Centre,3000000.0,Budget,Budget
1799,4.0,Duplex,15000000.0,Wuye,Nigeria Property Centre,3750000.0,Luxury,Luxury
1800,3.0,Duplex,10000000.0,Jahi,Nigeria Property Centre,3333333.3333333335,Mid-Range,Mid-Range
1801,4.0,Duplex,13500000.0,Jahi,Nigeria Property Centre,3375000.0,Mid-Range,Mid-Range
1804,4.0,Duplex,25000000.0,Jabi,Nigeria Property Centre,6250000.0,Luxury,Luxury
1805,4.0,Duplex,25000000.0,Guzape,Nigeria Property Centre,6250000.0,Luxury,Luxury
1806,4.0,Duplex,25000000.0,Guzape,Nigeria Property Centre,6250000.0,Luxury,Luxury
1807,2.0,Apartment,5000000.0,Lugbe,Nigeria Property Centre,2500000.0,Budget,Budget
1808,3.0,Duplex,32000000.0,Jabi,Nigeria Property Centre,10666666.666666666,Luxury,Luxury
1809,6.0,Duplex,35000000.0,Katampe,Nigeria Property Centre,5833333.333333333,Luxury,Luxury
1810,6.0,Duplex,35000000.0,Katampe,Nigeria Property Centre,5833333.333333333,Luxury,Luxury
1811,6.0,Duplex,35000000.0,Katampe,Nigeria Property Centre,5833333.333333333,Luxury,Luxury
1812,4.0,Duplex,25000000.0,Jabi,Nigeria Property Centre,6250000.0,Luxury,Luxury
1813,3.0,Apartment,10000000.0,Jahi,Nigeria Property Centre,3333333.3333333335,Mid-Range,Mid-Range
1814,4.0,Apartment,13500000.0,Jahi,Nigeria Property Centre,3375000.0,Mid-Range,Mid-Range
1815,3.0,Apartment,12000000.0,Guzape,Nigeria Property Centre,4000000.0,Luxury,Luxury
1816,3.0,Apartment,10000000.0,Jahi,Nigeria Property Centre,3333333.3333333335,Mid-Range,Mid-Range
1817,4.0,Apartment,13500000.0,Jahi,Nigeria Property Centre,3375000.0,Mid-Range,Mid-Range
1818,3.0,Apartment,10000000.0,Wuse,Nigeria Property Centre,3333333.3333333335,Luxury,Luxury
1819,4.0,Duplex,30000000.0,Maitama,Nigeria Property Centre,7500000.0,Luxury,Luxury
1820,5.0,Duplex,6000000.0,Lugbe,Nigeria Property Centre,1200000.0,Budget,Budget
1821,3.0,Apartment,4500000.0,Lugbe,Nigeria Property Centre,1500000.0,Budget,Budget
1822,4.0,Duplex,25000000.0,Jabi,Nigeria Property Centre,6250000.0,Luxury,Luxury
1823,4.0,Duplex,15000000.0,Jahi,Nigeria Property Centre,3750000.0,Mid-Range,Mid-Range
1824,4.0,Duplex,20000000.0,Mabushi,Nigeria Property Centre,5000000.0,Luxury,Luxury
1825,3.0,Apartment,6500000.0,Utako,Nigeria Property Centre,2166666.6666666665,Mid-Range,Mid-Range
1827,3.0,Duplex,32000000.0,Jabi,Nigeria Property Centre,10666666.666666666,Luxury,Luxury
1828,1.0,Apartment,5500000.0,Garki,Nigeria Property Centre,5500000.0,Mid-Range,Mid-Range
1829,6.0,Duplex,35000000.0,Katampe,Nigeria Property Centre,5833333.333333333,Luxury,Luxury
1830,4.0,Duplex,30000000.0,Katampe,Nigeria Property Centre,7500000.0,Luxury,Luxury
1831,3.0,Apartment,8000000.0,Jahi,Nigeria Property Centre,2666666.6666666665,Mid-Range,Mid-Range
1832,3.0,Apartment,7500000.0,Mabushi,Nigeria Property Centre,2500000.0,Luxury,Luxury
1833,4.0,Duplex,18000000.0,Utako,Nigeria Property Centre,4500000.0,Mid-Range,Mid-Range
1834,4.0,Duplex,20000000.0,Guzape,Nigeria Property Centre,5000000.0,Luxury,Luxury
1835,2.0,Apartment,3000000.0,Jabi,Nigeria Property Centre,1500000.0,Luxury,Luxury
