Bedrooms,Property Category,Price(Float),District
2,Apartment,44714010.0,Jabi
4,Apartment,16000000.0,Guzape
2,Apartment,6000000.0,Jabi
4,Duplex,25000000.0,Wuye
4,Duplex,79000000.0,Jabi
4,Duplex,15000000.0,Gwarinpa
3,Apartment,75000000.0,Guzape
3,Duplex,32000000.0,Jabi
2,Apartment,4000000.0,Katampe
2,Apartment,4000000.0,Gwarinpa
4,Duplex,9000000.0,Gwarinpa
5,Duplex,30000000.0,Asokoro
4,Duplex,74523350.0,Jabi
4,Duplex,25000000.0,Kado
4,Duplex,15000000.0,Guzape
3,Apartment,8000000.0,Jahi
3,Apartment,12000000.0,Wuse
2,Apartment,2500000.0,Life Camp
5,Duplex,20000000.0,Asokoro
2,Apartment,5500000.0,Wuye
2,Apartment,20000000.0,Guzape
2,Apartment,10000000.0,Lugbe
4,Apartment,25000000.0,Guzape
2,Apartment,7500000.0,Katampe
3,Duplex,32000000.0,Jabi
3,Apartment,25000000.0,Katampe
3,Bungalow,10000000.0,Wuye
2,Apartment,10000000.0,Mabushi
8,Duplex,170000000.0,Asokoro
4,Duplex,6000000.0,Life Camp
4,Duplex,90000000.0,Asokoro
4,Duplex,15000000.0,Lugbe
3,Bungalow,9000000.0,Asokoro
3,Bungalow,8000000.0,Jahi
3,Duplex,32000000.0,Jabi
2,Bungalow,28000000.0,Garki
4,Duplex,16000000.0,Katampe
5,Duplex,16000000.0,Katampe
4,Duplex,25000000.0,Katampe
3,Apartment,8500000.0,Katampe
3,Apartment,6000000.0,Gwarinpa
4,Duplex,12000000.0,Jahi
3,Apartment,4500000.0,Kado
4,Duplex,8000000.0,Apo
8,Duplex,40000000.0,Asokoro
3,Apartment,8500000.0,Utako
5,Duplex,16000000.0,Wuye
5,Duplex,16000000.0,Wuye
4,Duplex,225000000.0,Maitama
3,Duplex,32000000.0,Jabi
3,Duplex,39000000.0,Katampe
5,Duplex,15000000.0,Apo
3,Bungalow,25000000.0,Maitama
12,Duplex,90000000.0,Maitama
1,Apartment,7000000.0,Wuye
2,Apartment,12000000.0,Utako
2,Bungalow,25000000.0,Asokoro
5,Duplex,25000000.0,Wuse
6,Duplex,60000000.0,Maitama
4,Duplex,15000000.0,Guzape
3,Apartment,45000000.0,Wuse
2,Apartment,25000000.0,Maitama
3,Apartment,20000000.0,Kado
2,Duplex,13000000.0,Asokoro
5,Duplex,320000000.0,Mabushi
3,Apartment,25000000.0,Asokoro
3,Duplex,32000000.0,Jabi
3,Apartment,48000000.0,Katampe
2,Apartment,7000000.0,Wuse
3,Bungalow,180000000.0,Maitama
3,Bungalow,100000000.0,Guzape
5,Duplex,30000000.0,Asokoro
8,Duplex,80000000.0,Maitama
4,Duplex,15000000.0,Guzape
36,Apartment,1761461000.0,Asokoro
5,Duplex,150000000.0,Guzape
8,Duplex,40000000.0,Asokoro
4,Duplex,25000000.0,Jahi
4,Duplex,20000000.0,Jahi
3,Apartment,35000000.0,Maitama
5,Duplex,30000000.0,Guzape
3,Apartment,7500000.0,Asokoro
3,Duplex,32000000.0,Jabi
4,Duplex,25000000.0,Katampe
5,Duplex,25000000.0,Katampe
5,Duplex,25000000.0,Katampe
8,Duplex,100000000.0,Maitama
5,Duplex,25000000.0,Asokoro
4,Duplex,8500000.0,Jabi
5,Duplex,180000000.0,Asokoro
5,Duplex,20000000.0,Apo
5,Duplex,25000000.0,Guzape
3,Apartment,18000000.0,Jahi
3,Apartment,200000000.0,Maitama
4,Duplex,10000000.0,Durumi
2,Apartment,7000000.0,Wuse
18,Apartment,360000000.0,Maitama
3,Duplex,32000000.0,Jabi
2,Apartment,13000000.0,Maitama
1,Apartment,7000000.0,Jahi
2,Apartment,18000000.0,Jahi
2,Apartment,18000000.0,Jahi
4,Duplex,50000000.0,Asokoro
5,Duplex,30000000.0,Guzape
3,Apartment,7500000.0,Durumi
3,Apartment,6000000.0,Wuye
5,Duplex,80000000.0,Wuse
5,Duplex,600000000.0,Wuye
6,Duplex,70000000.0,Maitama
3,Apartment,20000000.0,Guzape
3,Duplex,32000000.0,Jabi
4,Duplex,18000000.0,Guzape
3,Duplex,12000000.0,Jahi
4,Duplex,11000000.0,Mabushi
1,Apartment,6500000.0,Wuye
4,Duplex,12000000.0,Kado
4,Duplex,20000000.0,Guzape
2,Bungalow,6000000.0,Katampe
4,Apartment,28000000.0,Wuse
6,Duplex,40000000.0,Asokoro
3,Apartment,4000000.0,Life Camp
4,Duplex,5000000.0,Life Camp
1,Apartment,6000000.0,Durumi
3,Apartment,27000000.0,Garki
5,Duplex,18000000.0,Gwarinpa
4,Duplex,14000000.0,Jahi
2,Apartment,13000000.0,Maitama
6,Duplex,85000000.0,Maitama
5,Duplex,30000000.0,Jabi
3,Apartment,4500000.0,Utako
3,Duplex,32000000.0,Jabi
2,Apartment,4500000.0,Katampe
1,Apartment,3000000.0,Kado
4,Duplex,13000000.0,Mabushi
3,Apartment,10000000.0,Wuye
1,Apartment,5000000.0,Maitama
2,Apartment,4000000.0,Life Camp
3,Apartment,27000000.0,Garki
3,Apartment,27000000.0,Garki
4,Duplex,15000000.0,Idu
1,Apartment,7500000.0,Jahi
3,Duplex,32000000.0,Jabi
1,Apartment,9000000.0,Wuse
1,Apartment,8500000.0,Wuse
4,Duplex,13000000.0,Katampe
2,Apartment,5500000.0,Maitama
4,Duplex,20000000.0,Guzape
2,Bungalow,14227185.0,Asokoro
4,Duplex,130000000.0,Maitama
5,Duplex,30000000.0,Guzape
3,Apartment,8000000.0,Guzape
7,Duplex,60000000.0,Maitama
2,Apartment,5500000.0,Gwarinpa
3,Duplex,32000000.0,Jabi
5,Duplex,15000000.0,Katampe
4,Duplex,8000000.0,Apo
1,Apartment,5700000.0,Durumi
2,Apartment,9000000.0,Wuse
3,Apartment,6000000.0,Lugbe
3,Apartment,15000000.0,Asokoro
11,Duplex,115172450.0,Asokoro
4,Duplex,67748500.0,Asokoro
3,Apartment,13549700.0,Guzape
5,Duplex,15000000.0,Idu
3,Apartment,54198800.0,Wuse
4,Duplex,15000000.0,Gwarinpa
4,Duplex,15000000.0,Gwarinpa
5,Duplex,9000000.0,Idu
