Bedrooms,Property Category,Price(Float),District,Source
1.0,Apartment,6000000.0,Wuse,Nigeria Property Centre
2.0,Apartment,5000000.0,Mabushi,Nigeria Property Centre
3.0,Duplex,10000000.0,Kado,Nigeria Property Centre
5.0,Duplex,30000000.0,Apo,Nigeria Property Centre
2.0,Apartment,3500000.0,Life Camp,Nigeria Property Centre
3.0,Apartment,18000000.0,Garki,Nigeria Property Centre
4.0,Apartment,14000000.0,Kado,Nigeria Property Centre
5.0,Duplex,16000000.0,Guzape,Nigeria Property Centre
4.0,Duplex,15000000.0,Jahi,Nigeria Property Centre
3.0,Apartment,6500000.0,Life Camp,Nigeria Property Centre
3.0,Apartment,8500000.0,Utako,Nigeria Property Centre
3.0,Apartment,6000000.0,Kaura,Nigeria Property Centre
3.0,Duplex,32000000.0,Jabi,Nigeria Property Centre
6.0,Duplex,35000000.0,Wuse,Nigeria Property Centre
3.0,Apartment,6000000.0,Kaura,Nigeria Property Centre
2.0,Apartment,26000000.0,Maitama,Nigeria Property Centre
3.0,Apartment,120000000.0,Asokoro,Nigeria Property Centre
3.0,Apartment,5000000.0,Katampe,Nigeria Property Centre
4.0,Duplex,15000000.0,Wuye,Nigeria Property Centre
3.0,Apartment,13000000.0,Jahi,Nigeria Property Centre
4.0,Duplex,15000000.0,Wuye,Nigeria Property Centre
1.0,Apartment,2000000.0,Idu,Nigeria Property Centre
3.0,Apartment,40000000.0,Wuse,Nigeria Property Centre
4.0,Duplex,20000000.0,Wuye,Nigeria Property Centre
4.0,Duplex,8000000.0,Lugbe,Nigeria Property Centre
4.0,Duplex,6500000.0,Life Camp,Nigeria Property Centre
3.0,Apartment,40000000.0,Wuse,Nigeria Property Centre
5.0,Duplex,25000000.0,Apo,Nigeria Property Centre
5.0,Duplex,20000000.0,Wuye,Nigeria Property Centre
4.0,Duplex,9000000.0,Idu,Nigeria Property Centre
3.0,Duplex,13000000.0,Jahi,Nigeria Property Centre
3.0,Duplex,32000000.0,Jabi,Nigeria Property Centre
3.0,Apartment,6000000.0,Kaura,Nigeria Property Centre
2.0,Apartment,6000000.0,Katampe,Nigeria Property Centre
4.0,Duplex,25000000.0,Katampe,Nigeria Property Centre
2.0,Apartment,6000000.0,Katampe,Nigeria Property Centre
1.0,Apartment,3000000.0,Gwarinpa,Nigeria Property Centre
2.0,Apartment,6000000.0,Katampe,Nigeria Property Centre
4.0,Duplex,20000000.0,Wuye,Nigeria Property Centre
4.0,Duplex,25000000.0,Guzape,Nigeria Property Centre
4.0,Duplex,20000000.0,Wuye,Nigeria Property Centre
4.0,Duplex,20000000.0,Wuye,Nigeria Property Centre
5.0,Bungalow,15000000.0,Lokogoma,Nigeria Property Centre
3.0,Apartment,25000000.0,Maitama,Nigeria Property Centre
3.0,Apartment,10000000.0,Jahi,Nigeria Property Centre
4.0,Duplex,15000000.0,Jahi,Nigeria Property Centre
5.0,Duplex,35000000.0,Wuse,Nigeria Property Centre
5.0,Duplex,81298200.0,Maitama,Nigeria Property Centre
4.0,Duplex,15000000.0,Mabushi,Nigeria Property Centre
2.0,Apartment,4500000.0,Kaura,Nigeria Property Centre
3.0,Duplex,32000000.0,Jabi,Nigeria Property Centre
2.0,Apartment,6000000.0,Jabi,Nigeria Property Centre
3.0,Duplex,7000000.0,Lokogoma,Nigeria Property Centre
6.0,Duplex,50000000.0,Maitama,Nigeria Property Centre
3.0,Apartment,6000000.0,Kaura,Nigeria Property Centre
6.0,Duplex,45000000.0,Gwarinpa,Nigeria Property Centre
2.0,Apartment,3500000.0,Idu,Nigeria Property Centre
5.0,Duplex,30000000.0,Wuye,Nigeria Property Centre
3.0,Apartment,5000000.0,Idu,Nigeria Property Centre
3.0,Apartment,6000000.0,Kaura,Nigeria Property Centre
2.0,Apartment,20000000.0,Maitama,Nigeria Property Centre
4.0,Duplex,15000000.0,Mabushi,Nigeria Property Centre
2.0,Apartment,6500000.0,Wuye,Nigeria Property Centre
3.0,Apartment,40000000.0,Wuse,Nigeria Property Centre
3.0,Apartment,6000000.0,Kaura,Nigeria Property Centre
4.0,Duplex,8000000.0,Jahi,Nigeria Property Centre
4.0,Duplex,8000000.0,Jahi,Nigeria Property Centre
3.0,Duplex,32000000.0,Jabi,Nigeria Property Centre
5.0,Duplex,20000000.0,Katampe,Nigeria Property Centre
4.0,Duplex,15000000.0,Katampe,Nigeria Property Centre
5.0,Duplex,30000000.0,Apo,Nigeria Property Centre
2.0,Apartment,18000000.0,Wuse,Nigeria Property Centre
4.0,Duplex,8000000.0,Lugbe,Nigeria Property Centre
3.0,Apartment,12000000.0,Gwarinpa,Nigeria Property Centre
5.0,Duplex,50000000.0,Asokoro,Nigeria Property Centre
2.0,Apartment,5000000.0,Jahi,Nigeria Property Centre
2.0,Apartment,13000000.0,Katampe,Nigeria Property Centre
3.0,Duplex,5000000.0,Apo,Nigeria Property Centre
5.0,Duplex,11000000.0,Mabushi,Nigeria Property Centre
6.0,Duplex,20000000.0,Gwarinpa,Nigeria Property Centre
2.0,Apartment,5000000.0,Jahi,Nigeria Property Centre
3.0,Bungalow,14000000.0,Maitama,Nigeria Property Centre
5.0,Duplex,10000000.0,Life Camp,Nigeria Property Centre
4.0,Duplex,8000000.0,Idu,Nigeria Property Centre
4.0,Duplex,13000000.0,Jahi,Nigeria Property Centre
4.0,Duplex,15000000.0,Mabushi,Nigeria Property Centre
3.0,Duplex,32000000.0,Jabi,Nigeria Property Centre
3.0,Apartment,6000000.0,Kaura,Nigeria Property Centre
2.0,Duplex,6000000.0,Lugbe,Nigeria Property Centre
2.0,Apartment,13500000.0,Wuse,Nigeria Property Centre
3.0,Apartment,10000000.0,Jahi,Nigeria Property Centre
3.0,Apartment,10000000.0,Jabi,Nigeria Property Centre
4.0,Duplex,15000000.0,Jahi,Nigeria Property Centre
2.0,Apartment,3500000.0,Lokogoma,Nigeria Property Centre
1.0,Apartment,2500000.0,Lokogoma,Nigeria Property Centre
7.0,Duplex,60000000.0,Jabi,Nigeria Property Centre
1.0,Apartment,3200000.0,Wuse,Nigeria Property Centre
3.0,Duplex,10000000.0,Kado,Nigeria Property Centre
4.0,Duplex,25000000.0,Maitama,Nigeria Property Centre
5.0,Duplex,8000000.0,Idu,Nigeria Property Centre
3.0,Apartment,6000000.0,Kaura,Nigeria Property Centre
4.0,Duplex,20000000.0,Wuye,Nigeria Property Centre
4.0,Duplex,8000000.0,Lugbe,Nigeria Property Centre
2.0,Apartment,15000000.0,Jahi,Nigeria Property Centre
3.0,Duplex,32000000.0,Jabi,Nigeria Property Centre
1.0,Apartment,4500000.0,Wuse,Nigeria Property Centre
4.0,Duplex,25000000.0,Katampe,Nigeria Property Centre
3.0,Duplex,6500000.0,Gwarinpa,Nigeria Property Centre
2.0,Apartment,4000000.0,Gwarinpa,Nigeria Property Centre
2.0,Apartment,3000000.0,Gwarinpa,Nigeria Property Centre
2.0,Apartment,2800000.0,Gwarinpa,Nigeria Property Centre
1.0,Apartment,18000000.0,Maitama,Nigeria Property Centre
4.0,Duplex,35000000.0,Wuse,Nigeria Property Centre
4.0,Duplex,30000000.0,Jabi,Nigeria Property Centre
3.0,Bungalow,18000000.0,Kado,Nigeria Property Centre
3.0,Apartment,12000000.0,Guzape,Nigeria Property Centre
3.0,Duplex,10000000.0,Kado,Nigeria Property Centre
8.0,Duplex,50000000.0,Maitama,Nigeria Property Centre
6.0,Duplex,50000000.0,Maitama,Nigeria Property Centre
4.0,Duplex,25000000.0,Asokoro,Nigeria Property Centre
5.0,Duplex,14000000.0,Apo,Nigeria Property Centre
4.0,Duplex,50000000.0,Maitama,Nigeria Property Centre
3.0,Duplex,32000000.0,Jabi,Nigeria Property Centre
4.0,Duplex,25000000.0,Katampe,Nigeria Property Centre
4.0,Duplex,25000000.0,Katampe,Nigeria Property Centre
1.0,Apartment,2500000.0,Gwarinpa,Nigeria Property Centre
3.0,Apartment,10000000.0,Kado,Nigeria Property Centre
3.0,Apartment,10000000.0,Jahi,Nigeria Property Centre
4.0,Duplex,15000000.0,Life Camp,Nigeria Property Centre
2.0,Apartment,5000000.0,Wuse,Nigeria Property Centre
4.0,Duplex,30000000.0,Asokoro,Nigeria Property Centre
2.0,Apartment,5000000.0,Durumi,Nigeria Property Centre
4.0,Duplex,30000000.0,Jabi,Nigeria Property Centre
4.0,Duplex,25000000.0,Wuse,Nigeria Property Centre
3.0,Duplex,10000000.0,Kado,Nigeria Property Centre
5.0,Duplex,7000000.0,Lugbe,Nigeria Property Centre
5.0,Duplex,25000000.0,Guzape,Nigeria Property Centre
4.0,Duplex,18000000.0,Guzape,Nigeria Property Centre
3.0,Duplex,32000000.0,Jabi,Nigeria Property Centre
2.0,Apartment,6000000.0,Wuse,Nigeria Property Centre
1.0,Apartment,4500000.0,Katampe,Nigeria Property Centre
4.0,Duplex,12000000.0,Mabushi,Nigeria Property Centre
4.0,Duplex,25000000.0,Jabi,Nigeria Property Centre
3.0,Apartment,10000000.0,Jahi,Nigeria Property Centre
3.0,Duplex,10000000.0,Kado,Nigeria Property Centre
2.0,Apartment,4500000.0,Idu,Nigeria Property Centre
3.0,Apartment,15000000.0,Maitama,Nigeria Property Centre
5.0,Duplex,60000000.0,Maitama,Nigeria Property Centre
4.0,Duplex,30000000.0,Asokoro,Nigeria Property Centre
3.0,Apartment,8000000.0,Jahi,Nigeria Property Centre
3.0,Apartment,15000000.0,Maitama,Nigeria Property Centre
3.0,Apartment,10000000.0,Jahi,Nigeria Property Centre
4.0,Duplex,50000000.0,Maitama,Nigeria Property Centre
2.0,Apartment,4500000.0,Wuse,Nigeria Property Centre
2.0,Apartment,6500000.0,Wuye,Nigeria Property Centre
3.0,Apartment,6500000.0,Jabi,Nigeria Property Centre
3.0,Duplex,32000000.0,Jabi,Nigeria Property Centre
4.0,Duplex,25000000.0,Jabi,Nigeria Property Centre
2.0,Apartment,13500000.0,Wuse,Nigeria Property Centre
4.0,Apartment,12000000.0,Mabushi,Nigeria Property Centre
6.0,Duplex,50000000.0,Maitama,Nigeria Property Centre
4.0,Duplex,15000000.0,Gwarinpa,Nigeria Property Centre
4.0,Duplex,8000000.0,Idu,Nigeria Property Centre
3.0,Bungalow,15000000.0,Life Camp,Nigeria Property Centre
7.0,Duplex,550000000.0,Gwarinpa,Nigeria Property Centre
3.0,Duplex,10000000.0,Kado,Nigeria Property Centre
3.0,Duplex,10000000.0,Kado,Nigeria Property Centre
6.0,Duplex,50000000.0,Maitama,Nigeria Property Centre
2.0,Apartment,4500000.0,Durumi,Nigeria Property Centre
3.0,Duplex,10000000.0,Kado,Nigeria Property Centre
4.0,Duplex,140000000.0,Guzape,Nigeria Property Centre
1.0,Apartment,2500000.0,Kaura,Nigeria Property Centre
5.0,Duplex,13000000.0,Life Camp,Nigeria Property Centre
4.0,Bungalow,7000000.0,Life Camp,Nigeria Property Centre
2.0,Apartment,4500000.0,Durumi,Nigeria Property Centre
4.0,Duplex,20000000.0,Kado,Nigeria Property Centre
4.0,Duplex,13000000.0,Guzape,Nigeria Property Centre
3.0,Duplex,32000000.0,Jabi,Nigeria Property Centre
2.0,Apartment,6000000.0,Katampe,Nigeria Property Centre
2.0,Duplex,7000000.0,Life Camp,Nigeria Property Centre
3.0,Apartment,35000000.0,Wuse,Nigeria Property Centre
5.0,Duplex,30000000.0,Asokoro,Nigeria Property Centre
4.0,Duplex,25000000.0,Maitama,Nigeria Property Centre
3.0,Bungalow,6000000.0,Lugbe,Nigeria Property Centre
2.0,Apartment,5000000.0,Durumi,Nigeria Property Centre
6.0,Duplex,50000000.0,Maitama,Nigeria Property Centre
3.0,Bungalow,15000000.0,Life Camp,Nigeria Property Centre
3.0,Apartment,8000000.0,Jahi,Nigeria Property Centre
3.0,Bungalow,15000000.0,Life Camp,Nigeria Property Centre
3.0,Bungalow,15000000.0,Life Camp,Nigeria Property Centre
4.0,Duplex,15000000.0,Guzape,Nigeria Property Centre
3.0,Apartment,5000000.0,Lugbe,Nigeria Property Centre
3.0,Duplex,15000000.0,Gwarinpa,Nigeria Property Centre
4.0,Duplex,15000000.0,Guzape,Nigeria Property Centre
2.0,Apartment,20000000.0,Jabi,Nigeria Property Centre
3.0,Duplex,32000000.0,Jabi,Nigeria Property Centre
4.0,Duplex,15000000.0,Katampe,Nigeria Property Centre
5.0,Duplex,15000000.0,Katampe,Nigeria Property Centre
2.0,Apartment,2500000.0,Lugbe,Nigeria Property Centre
4.0,Duplex,13000000.0,Jahi,Nigeria Property Centre
4.0,Duplex,10000000.0,Lugbe,Nigeria Property Centre
4.0,Duplex,35000000.0,Wuye,Nigeria Property Centre
9.0,Duplex,25000000.0,Garki,Nigeria Property Centre
20.0,Duplex,60000000.0,Asokoro,Nigeria Property Centre
1.0,Apartment,2000000.0,Life Camp,Nigeria Property Centre
4.0,Duplex,15000000.0,Guzape,Nigeria Property Centre
5.0,Duplex,35000000.0,Asokoro,Nigeria Property Centre
4.0,Duplex,35000000.0,Jabi,Nigeria Property Centre
2.0,Apartment,4000000.0,Life Camp,Nigeria Property Centre
4.0,Duplex,12000000.0,Jabi,Nigeria Property Centre
3.0,Duplex,8500000.0,Jabi,Nigeria Property Centre
3.0,Apartment,5000000.0,Kaura,Nigeria Property Centre
3.0,Duplex,32000000.0,Jabi,Nigeria Property Centre
3.0,Apartment,8000000.0,Jahi,Nigeria Property Centre
2.0,Apartment,7000000.0,Life Camp,Nigeria Property Centre
3.0,Apartment,6000000.0,Durumi,Nigeria Property Centre
1.0,Apartment,4000000.0,Kaura,Nigeria Property Centre
4.0,Duplex,13000000.0,Jahi,Nigeria Property Centre
5.0,Duplex,50000000.0,Maitama,Nigeria Property Centre
3.0,Apartment,33196765.0,Jabi,Nigeria Property Centre
4.0,Duplex,13000000.0,Jahi,Nigeria Property Centre
4.0,Duplex,15000000.0,Gwarinpa,Nigeria Property Centre
3.0,Apartment,20000000.0,Maitama,Nigeria Property Centre
4.0,Duplex,12000000.0,Life Camp,Nigeria Property Centre
3.0,Duplex,8000000.0,Gwarinpa,Nigeria Property Centre
3.0,Apartment,5500000.0,Kaura,Nigeria Property Centre
4.0,Duplex,10000000.0,Lugbe,Nigeria Property Centre
3.0,Duplex,32000000.0,Jabi,Nigeria Property Centre
4.0,Duplex,13000000.0,Katampe,Nigeria Property Centre
4.0,Duplex,13000000.0,Katampe,Nigeria Property Centre
3.0,Apartment,13000000.0,Guzape,Nigeria Property Centre
2.0,Apartment,7000000.0,Jahi,Nigeria Property Centre
5.0,Duplex,50000000.0,Maitama,Nigeria Property Centre
5.0,Duplex,20000000.0,Kado,Nigeria Property Centre
5.0,Apartment,15000000.0,Guzape,Nigeria Property Centre
4.0,Duplex,16000000.0,Asokoro,Nigeria Property Centre
4.0,Duplex,30000000.0,Maitama,Nigeria Property Centre
3.0,Apartment,6000000.0,Mabushi,Nigeria Property Centre
2.0,Apartment,10000000.0,Wuse,Nigeria Property Centre
2.0,Apartment,4000000.0,Lugbe,Nigeria Property Centre
3.0,Bungalow,18000000.0,Kado,Nigeria Property Centre
4.0,Duplex,25000000.0,Maitama,Nigeria Property Centre
4.0,Duplex,9500000.0,Jabi,Nigeria Property Centre
3.0,Bungalow,18000000.0,Kado,Nigeria Property Centre
4.0,Apartment,12000000.0,Life Camp,Nigeria Property Centre
3.0,Duplex,32000000.0,Jabi,Nigeria Property Centre
3.0,Apartment,8000000.0,Garki,Nigeria Property Centre
3.0,Apartment,8000000.0,Katampe,Nigeria Property Centre
1.0,Apartment,3500000.0,Katampe,Nigeria Property Centre
2.0,Apartment,10000000.0,Katampe,Nigeria Property Centre
4.0,Duplex,8000000.0,Idu,Nigeria Property Centre
4.0,Duplex,15000000.0,Wuye,Nigeria Property Centre
6.0,Duplex,40000000.0,Asokoro,Nigeria Property Centre
6.0,Duplex,50000000.0,Maitama,Nigeria Property Centre
9.0,Duplex,80000000.0,Asokoro,Nigeria Property Centre
4.0,Duplex,20000000.0,Guzape,Nigeria Property Centre
2.0,Bungalow,6500000.0,Guzape,Nigeria Property Centre
4.0,Duplex,18000000.0,Guzape,Nigeria Property Centre
1.0,Apartment,3000000.0,Durumi,Nigeria Property Centre
1.0,Apartment,6000000.0,Maitama,Nigeria Property Centre
4.0,Duplex,12000000.0,Kado,Nigeria Property Centre
5.0,Duplex,13000000.0,Jahi,Nigeria Property Centre
3.0,Apartment,10000000.0,Guzape,Nigeria Property Centre
3.0,Duplex,32000000.0,Jabi,Nigeria Property Centre
4.0,Duplex,13000000.0,Katampe,Nigeria Property Centre
4.0,Duplex,13000000.0,Katampe,Nigeria Property Centre
1.0,Apartment,6500000.0,Katampe,Nigeria Property Centre
4.0,Duplex,15000000.0,Maitama,Nigeria Property Centre
3.0,Apartment,10000000.0,Jahi,Nigeria Property Centre
6.0,Duplex,45000000.0,Gwarinpa,Nigeria Property Centre
4.0,Apartment,10000000.0,Jahi,Nigeria Property Centre
5.0,Duplex,20000000.0,Jabi,Nigeria Property Centre
4.0,Duplex,10000000.0,Jahi,Nigeria Property Centre
4.0,Duplex,13000000.0,Guzape,Nigeria Property Centre
2.0,Apartment,10000000.0,Jahi,Nigeria Property Centre
4.0,Duplex,15000000.0,Gwarinpa,Nigeria Property Centre
4.0,Duplex,25000000.0,Asokoro,Nigeria Property Centre
4.0,Duplex,15000000.0,Guzape,Nigeria Property Centre
3.0,Apartment,10000000.0,Wuye,Nigeria Property Centre
5.0,Bungalow,75000000.0,Asokoro,Nigeria Property Centre
3.0,Apartment,7000000.0,Idu,Nigeria Property Centre
2.0,Apartment,7000000.0,Jahi,Nigeria Property Centre
4.0,Duplex,13000000.0,Jahi,Nigeria Property Centre
2.0,Apartment,7500000.0,Lugbe,Nigeria Property Centre
3.0,Duplex,32000000.0,Jabi,Nigeria Property Centre
5.0,Duplex,60000000.0,Maitama,Nigeria Property Centre
2.0,Apartment,4000000.0,Kaura,Nigeria Property Centre
1.0,Apartment,2500000.0,Kaura,Nigeria Property Centre
2.0,Duplex,3500000.0,Apo,Nigeria Property Centre
3.0,Apartment,5000000.0,Durumi,Nigeria Property Centre
4.0,Duplex,13000000.0,Guzape,Nigeria Property Centre
5.0,Duplex,25000000.0,Guzape,Nigeria Property Centre
5.0,Duplex,29000000.0,Guzape,Nigeria Property Centre
4.0,Duplex,15000000.0,Jahi,Nigeria Property Centre
4.0,Duplex,15000000.0,Guzape,Nigeria Property Centre
4.0,Duplex,7500000.0,Apo,Nigeria Property Centre
4.0,Duplex,18000000.0,Guzape,Nigeria Property Centre
1.0,Apartment,6000000.0,Maitama,Nigeria Property Centre
6.0,Duplex,60000000.0,Asokoro,Nigeria Property Centre
1.0,Apartment,1500000.0,Idu,Nigeria Property Centre
1.0,Apartment,15000000.0,Maitama,Nigeria Property Centre
3.0,Apartment,8500000.0,Jahi,Nigeria Property Centre
2.0,Apartment,25000000.0,Maitama,Nigeria Property Centre
3.0,Duplex,32000000.0,Jabi,Nigeria Property Centre
4.0,Duplex,18000000.0,Katampe,Nigeria Property Centre
5.0,Duplex,20000000.0,Gwarinpa,Nigeria Property Centre
4.0,Duplex,8000000.0,Apo,Nigeria Property Centre
3.0,Duplex,15000000.0,Jahi,Nigeria Property Centre
4.0,Apartment,7000000.0,Garki,Nigeria Property Centre
4.0,Duplex,50000000.0,Maitama,Nigeria Property Centre
1.0,Apartment,2000000.0,Jabi,Nigeria Property Centre
5.0,Duplex,13000000.0,Life Camp,Nigeria Property Centre
3.0,Apartment,8000000.0,Jahi,Nigeria Property Centre
3.0,Apartment,8000000.0,Jahi,Nigeria Property Centre
4.0,Duplex,18000000.0,Guzape,Nigeria Property Centre
1.0,Apartment,3000000.0,Gwarinpa,Nigeria Property Centre
4.0,Duplex,5500000.0,Lugbe,Nigeria Property Centre
34.0,Apartment,8000000.0,Wuye,Nigeria Property Centre
3.0,Apartment,12000000.0,Durumi,Nigeria Property Centre
4.0,Duplex,8000000.0,Maitama,Nigeria Property Centre
3.0,Apartment,7000000.0,Gwarinpa,Nigeria Property Centre
3.0,Duplex,32000000.0,Jabi,Nigeria Property Centre
4.0,Duplex,7500000.0,Lugbe,Nigeria Property Centre
3.0,Apartment,20000000.0,Maitama,Nigeria Property Centre
4.0,Duplex,12000000.0,Mabushi,Nigeria Property Centre
4.0,Duplex,50000000.0,Maitama,Nigeria Property Centre
1.0,Apartment,5000000.0,Maitama,Nigeria Property Centre
1.0,Apartment,2500000.0,Wuse,Nigeria Property Centre
1.0,Apartment,2500000.0,Wuse,Nigeria Property Centre
4.0,Duplex,35000000.0,Jabi,Nigeria Property Centre
4.0,Duplex,50000000.0,Maitama,Nigeria Property Centre
3.0,Apartment,8000000.0,Kado,Nigeria Property Centre
3.0,Duplex,10000000.0,Mabushi,Nigeria Property Centre
3.0,Apartment,7500000.0,Wuye,Nigeria Property Centre
2.0,Bungalow,7000000.0,Apo,Nigeria Property Centre
4.0,Duplex,10000000.0,Mabushi,Nigeria Property Centre
2.0,Apartment,26000000.0,Wuye,Nigeria Property Centre
8.0,Duplex,170000000.0,Asokoro,Nigeria Property Centre
3.0,Duplex,32000000.0,Jabi,Nigeria Property Centre
4.0,Apartment,20000000.0,Garki,Nigeria Property Centre
3.0,Apartment,6500000.0,Durumi,Nigeria Property Centre
6.0,Duplex,50000000.0,Maitama,Nigeria Property Centre
4.0,Duplex,40000000.0,Jabi,Nigeria Property Centre
3.0,Apartment,6500000.0,Katampe,Nigeria Property Centre
7.0,Duplex,80000000.0,Maitama,Nigeria Property Centre
3.0,Apartment,16000000.0,Maitama,Nigeria Property Centre
3.0,Apartment,5000000.0,Katampe,Nigeria Property Centre
4.0,Duplex,13000000.0,Jahi,Nigeria Property Centre
7.0,Duplex,65000000.0,Asokoro,Nigeria Property Centre
5.0,Duplex,100000000.0,Maitama,Nigeria Property Centre
2.0,Apartment,12000000.0,Utako,Nigeria Property Centre
3.0,Apartment,15000000.0,Wuye,Nigeria Property Centre
4.0,Duplex,4500000.0,Lugbe,Nigeria Property Centre
6.0,Duplex,50000000.0,Maitama,Nigeria Property Centre
2.0,Apartment,12000000.0,Jabi,Nigeria Property Centre
3.0,Apartment,16000000.0,Maitama,Nigeria Property Centre
3.0,Duplex,32000000.0,Jabi,Nigeria Property Centre
5.0,Duplex,18000000.0,Katampe,Nigeria Property Centre
3.0,Apartment,8000000.0,Katampe,Nigeria Property Centre
4.0,Duplex,13000000.0,Jabi,Nigeria Property Centre
2.0,Bungalow,12000000.0,Jahi,Nigeria Property Centre
6.0,Duplex,50000000.0,Maitama,Nigeria Property Centre
18.0,Apartment,35000000.0,Wuse,Nigeria Property Centre
8.0,Duplex,150000000.0,Maitama,Nigeria Property Centre
4.0,Duplex,50000000.0,Maitama,Nigeria Property Centre
5.0,Duplex,15000000.0,Mabushi,Nigeria Property Centre
2.0,Apartment,10000000.0,Guzape,Nigeria Property Centre
2.0,Apartment,5000000.0,Jahi,Nigeria Property Centre
4.0,Duplex,15000000.0,Guzape,Nigeria Property Centre
3.0,Duplex,25000000.0,Wuse,Nigeria Property Centre
3.0,Apartment,4000000.0,Gwarinpa,Nigeria Property Centre
2.0,Apartment,10000000.0,Guzape,Nigeria Property Centre
4.0,Duplex,18000000.0,Guzape,Nigeria Property Centre
4.0,Duplex,13000000.0,Mabushi,Nigeria Property Centre
3.0,Apartment,8500000.0,Jahi,Nigeria Property Centre
3.0,Duplex,32000000.0,Jabi,Nigeria Property Centre
2.0,Apartment,2500000.0,Gwarinpa,Nigeria Property Centre
4.0,Duplex,25000000.0,Life Camp,Nigeria Property Centre
1.0,Apartment,12000000.0,Wuye,Nigeria Property Centre
5.0,Duplex,6000000.0,Lugbe,Nigeria Property Centre
2.0,Apartment,10000000.0,Kado,Nigeria Property Centre
2.0,Apartment,6000000.0,Wuye,Nigeria Property Centre
3.0,Apartment,4000000.0,Lokogoma,Nigeria Property Centre
5.0,Duplex,17500000.0,Mabushi,Nigeria Property Centre
2.0,Apartment,7500000.0,Life Camp,Nigeria Property Centre
4.0,Duplex,45000000.0,Maitama,Nigeria Property Centre
3.0,Apartment,16000000.0,Maitama,Nigeria Property Centre
3.0,Duplex,25000000.0,Wuse,Nigeria Property Centre
5.0,Duplex,50000000.0,Wuse,Nigeria Property Centre
2.0,Apartment,7000000.0,Katampe,Nigeria Property Centre
4.0,Duplex,20000000.0,Life Camp,Nigeria Property Centre
2.0,Apartment,7000000.0,Katampe,Nigeria Property Centre
5.0,Duplex,40000000.0,Asokoro,Nigeria Property Centre
6.0,Duplex,30000000.0,Asokoro,Nigeria Property Centre
